species_id;GBIF_species_id;GBIF_species_name;GBIF_genus_name;GBIF_family_name;GBIF_kingdom_name
1582;2752734;Streptopus amplexifolius;Streptopus;Liliaceae;Plantae
1583;3054117;Aubrieta deltoidea;Aubrieta;Brassicaceae;Plantae
1584;3066321;Euphorbia hypericifolia;Euphorbia;Euphorbiaceae;Plantae
1585;3169357;Lysimachia quadrifolia;Lysimachia;Primulaceae;Plantae
1586;5371699;Hepatica nobilis;Hepatica;Ranunculaceae;Plantae
1587;2685464;Abies pinsapo;Abies;Pinaceae;Plantae
1588;2895345;Coffea arabica;Coffea;Rubiaceae;Plantae
1589;2744255;Moraea sisyrinchium;Moraea;Iridaceae;Plantae
1590;5294595;Washingtonia robusta;Washingtonia;Arecaceae;Plantae
1591;2891615;Pelargonium inquinans;Pelargonium;Geraniaceae;Plantae
1592;8091877;Teesdalia nudicaulis;Teesdalia;Brassicaceae;Plantae
1593;3579089;Calotropis gigantea;Calotropis;Apocynaceae;Plantae
1594;2975667;Galega officinalis;Galega;Fabaceae;Plantae
1595;2759896;Etlingera elatior;Etlingera;Zingiberaceae;Plantae
1596;2775117;Eucomis autumnalis;Eucomis;Asparagaceae;Plantae
1597;2867316;Arisaema triphyllum;Arisaema;Araceae;Plantae
1598;2684120;Sequoiadendron giganteum;Sequoiadendron;Cupressaceae;Plantae
1599;5528747;Paronychia argentea;Paronychia;Caryophyllaceae;Plantae
1600;2778511;Phormium tenax;Phormium;Asphodelaceae;Plantae
1601;7315063;Pseudofumaria alba;Pseudofumaria;Papaveraceae;Plantae
1602;2650930;Nephrolepis cordifolia;Nephrolepis;Nephrolepidaceae;Plantae
1603;2994912;Rubus odoratus;Rubus;Rosaceae;Plantae
1604;5346065;Astragalus tragacantha;Astragalus;Fabaceae;Plantae
1605;3069475;Euphorbia dulcis;Euphorbia;Euphorbiaceae;Plantae
1606;3172303;Chionanthus virginicus;Chionanthus;Oleaceae;Plantae
1607;3033965;Akebia quinata;Akebia;Lardizabalaceae;Plantae
1608;4205311;Pterocarya pterocarpa;Pterocarya;Juglandaceae;Plantae
1609;7750780;Orobanche gracilis;Orobanche;Orobanchaceae;Plantae
1610;9485490;Erodium cicutarium;Erodium;Geraniaceae;Plantae
1611;7126767;Platycerium bifurcatum;Platycerium;Polypodiaceae;Plantae
1612;3595767;Cistus crispus;Cistus;Cistaceae;Plantae
1613;2868241;Monstera deliciosa;Monstera;Araceae;Plantae
1614;3028162;Alchemilla saxatilis;Alchemilla;Rosaceae;Plantae
1615;3033191;Aquilegia vulgaris;Aquilegia;Ranunculaceae;Plantae
1616;3033266;Anemone ranunculoides;Anemone;Ranunculaceae;Plantae
1617;2701311;Juncus effusus;Juncus;Juncaceae;Plantae
1618;6027128;Sanicula europaea;Sanicula;Apiaceae;Plantae
1619;3002530;Rosa gallica;Rosa;Rosaceae;Plantae
1620;3085895;Scleranthus perennis;Scleranthus;Caryophyllaceae;Plantae
1621;6369599;Viburnum farreri;Viburnum;Adoxaceae;Plantae
1622;2684178;Thuja occidentalis;Thuja;Cupressaceae;Plantae
1623;2928791;Cestrum nocturnum;Cestrum;Solanaceae;Plantae
1624;7307829;Lavandula dentata;Lavandula;Lamiaceae;Plantae
1625;3172045;Rhinanthus alectorolophus;Rhinanthus;Orobanchaceae;Plantae
1626;2874852;Turnera ulmifolia;Turnera;Turneraceae;Plantae
1627;9490132;Petasites hybridus;Petasites;Asteraceae;Plantae
1628;5388625;Jacobaea incana;Jacobaea;Asteraceae;Plantae
1629;8925249;Empetrum nigrum;Empetrum;Ericaceae;Plantae
1630;5350452;Phaseolus vulgaris;Phaseolus;Fabaceae;Plantae
1631;3172043;Rhinanthus minor;Rhinanthus;Orobanchaceae;Plantae
1632;8591421;Potentilla indica;Potentilla;Rosaceae;Plantae
1633;5350466;Phaseolus coccineus;Phaseolus;Fabaceae;Plantae
1634;3044855;Alyssum alyssoides;Alyssum;Brassicaceae;Plantae
1635;2888298;Moneses uniflora;Moneses;Ericaceae;Plantae
1636;3190382;Ruta graveolens;Ruta;Rutaceae;Plantae
1637;2932011;Solanum carolinense;Solanum;Solanaceae;Plantae
1638;2702789;Briza media;Briza;Poaceae;Plantae
1639;5334242;Lonicera tatarica;Lonicera;Caprifoliaceae;Plantae
1640;3172049;Veronica officinalis;Veronica;Plantaginaceae;Plantae
1641;8084274;Primula marginata;Primula;Primulaceae;Plantae
1642;5687974;Sedum anglicum;Sedum;Crassulaceae;Plantae
1643;5359395;Trifolium angustifolium;Trifolium;Fabaceae;Plantae
1644;3115755;Filago pyramidata;Filago;Asteraceae;Plantae
1645;2704016;Muhlenbergia capillaris;Muhlenbergia;Poaceae;Plantae
1646;3128091;Centaurea melitensis;Centaurea;Asteraceae;Plantae
1647;3057221;Acalypha wilkesiana;Acalypha;Euphorbiaceae;Plantae
1648;5377303;Iberis umbellata;Iberis;Brassicaceae;Plantae
1649;3033830;Consolida ajacis;Delphinium;Ranunculaceae;Plantae
1650;2803398;Vanilla planifolia;Vanilla;Orchidaceae;Plantae
1651;2693788;Billbergia nutans;Billbergia;Bromeliaceae;Plantae
1652;2927298;Stachys recta;Stachys;Lamiaceae;Plantae
1653;5662294;Anchusa calcarea;Anchusa;Boraginaceae;Plantae
1654;3048674;Erysimum virgatum;Erysimum;Brassicaceae;Plantae
1655;2775154;Eucomis bicolor;Eucomis;Asparagaceae;Plantae
1656;5415056;Forsythia suspensa;Forsythia;Oleaceae;Plantae
1657;2705031;Festuca glauca;Festuca;Poaceae;Plantae
1658;3026622;Spiraea vanhouttei;Spiraea;Rosaceae;Plantae
1659;3028528;Alchemilla mollis;Alchemilla;Rosaceae;Plantae
1660;5363119;Pyrus calleryana;Pyrus;Rosaceae;Plantae
1661;9528502;Gonialoe variegata;Gonialoe;Asphodelaceae;Plantae
1662;3138230;Carthamus lanatus;Carthamus;Asteraceae;Plantae
1663;2927097;Ocimum americanum;Ocimum;Lamiaceae;Plantae
1664;5356522;Lathyrus tuberosus;Lathyrus;Fabaceae;Plantae
1665;5339879;Morinda citrifolia;Morinda;Rubiaceae;Plantae
1666;5333412;Erica tetralix;Erica;Ericaceae;Plantae
1667;2927324;Lamium galeobdolon;Lamium;Lamiaceae;Plantae
1668;3034782;Smyrnium olusatrum;Smyrnium;Apiaceae;Plantae
1669;2859205;Narcissus dubius;Narcissus;Amaryllidaceae;Plantae
1670;5353750;Hippocrepis comosa;Hippocrepis;Fabaceae;Plantae
1671;3033242;Anemone blanda;Anemone;Ranunculaceae;Plantae
1672;3113239;Cirsium palustre;Cirsium;Asteraceae;Plantae
1673;3778283;Brillantaisia owariensis;Brillantaisia;Acanthaceae;Plantae
1674;8086756;Poa bulbosa;Poa;Poaceae;Plantae
1675;5391074;Buphthalmum salicifolium;Buphthalmum;Asteraceae;Plantae
1676;5386938;Tragopogon porrifolius;Tragopogon;Asteraceae;Plantae
1677;3034393;Eryngium planum;Eryngium;Apiaceae;Plantae
1678;5367294;Potentilla recta;Potentilla;Rosaceae;Plantae
1679;3034391;Eryngium maritimum;Eryngium;Apiaceae;Plantae
1680;2873865;Linum catharticum;Linum;Linaceae;Plantae
1681;2977293;Ononis fruticosa;Ononis;Fabaceae;Plantae
1682;7279633;Malva subovata;Malva;Malvaceae;Plantae
1683;2855823;Allium nigrum;Allium;Amaryllidaceae;Plantae
1684;5377163;Iberis amara;Iberis;Brassicaceae;Plantae
1685;8537667;Chondrilla juncea;Chondrilla;Asteraceae;Plantae
1686;5314746;Serapias neglecta;Serapias;Orchidaceae;Plantae
1687;3033621;Pulsatilla vulgaris;Pulsatilla;Ranunculaceae;Plantae
1688;3084839;Mesembryanthemum crystallinum;Mesembryanthemum;Aizoaceae;Plantae
1689;5341492;Coleus scutellarioides;Coleus;Lamiaceae;Plantae
1690;3172569;Pyrostegia venusta;Pyrostegia;Bignoniaceae;Plantae
1691;3098616;Tripolium pannonicum;Tripolium;Asteraceae;Plantae
1692;2812375;Neotinea ustulata;Neotinea;Orchidaceae;Plantae
1693;3114563;Carduus defloratus;Carduus;Asteraceae;Plantae
1694;5393103;Arctium minus;Arctium;Asteraceae;Plantae
1695;5297966;Iris xiphium;Iris;Iridaceae;Plantae
1696;5418629;Acca sellowiana;Feijoa;Myrtaceae;Plantae
1697;2926638;Plectranthus verticillatus;Plectranthus;Lamiaceae;Plantae
1698;7346102;Erythranthe guttata;Erythranthe;Phrymaceae;Plantae
1699;3084150;Ferocactus cylindraceus;Ferocactus;Cactaceae;Plantae
1700;8048981;Ferula communis;Ferula;Apiaceae;Plantae
1701;2753079;Lilium bulbiferum;Lilium;Liliaceae;Plantae
1702;5403355;Crepis aurea;Crepis;Asteraceae;Plantae
1703;2775561;Yucca filamentosa;Yucca;Asparagaceae;Plantae
1704;2908986;Pentas lanceolata;Pentas;Rubiaceae;Plantae
1705;3128483;Centaurea calcitrapa;Centaurea;Asteraceae;Plantae
1706;2777134;Asphodeline lutea;Asphodeline;Asphodelaceae;Plantae
1707;9598531;Daboecia cantabrica;Daboecia;Ericaceae;Plantae
1708;7334631;Hylotelephium maximum;Hylotelephium;Crassulaceae;Plantae
1709;5349719;Erythrina crista-galli;Erythrina;Fabaceae;Plantae
1710;5414420;Carissa macrocarpa;Carissa;Apocynaceae;Plantae
1711;2695588;Tillandsia recurvata;Tillandsia;Bromeliaceae;Plantae
1712;3169652;Cascabela thevetia;Cascabela;Apocynaceae;Plantae
1713;7334615;Cotyledon tomentosa;Cotyledon;Crassulaceae;Plantae
1714;3034650;Chaerophyllum temulum;Chaerophyllum;Apiaceae;Plantae
1715;7278071;Pulsatilla alpina;Pulsatilla;Ranunculaceae;Plantae
1716;2765156;Tradescantia fluminensis;Tradescantia;Commelinaceae;Plantae
1717;2650133;Ophioglossum vulgatum;Ophioglossum;Ophioglossaceae;Plantae
1718;5366922;Potentilla sterilis;Potentilla;Rosaceae;Plantae
1719;2769937;Aspidistra elatior;Aspidistra;Asparagaceae;Plantae
1720;5559449;Diascia rigescens;Diascia;Scrophulariaceae;Plantae
1721;4204358;Cobaea scandens;Cobaea;Polemoniaceae;Plantae
1722;9429152;Erodium ciconium;Erodium;Geraniaceae;Plantae
1723;2705090;Panicum miliaceum;Panicum;Poaceae;Plantae
1724;5356407;Lathyrus clymenum;Lathyrus;Fabaceae;Plantae
1725;2882580;Arctostaphylos uva-ursi;Arctostaphylos;Ericaceae;Plantae
1726;5414248;Ilex opaca;Ilex;Aquifoliaceae;Plantae
1727;7152132;Passiflora tripartita;Passiflora;Passifloraceae;Plantae
1728;3881451;Plectranthus argentatus;Plectranthus;Lamiaceae;Plantae
1729;9039392;Galium mollugo;Galium;Rubiaceae;Plantae
1730;5359037;Trifolium stellatum;Trifolium;Fabaceae;Plantae
1731;3927773;Ranunculus granatensis;Ranunculus;Ranunculaceae;Plantae
1732;5319226;Epipactis palustris;Epipactis;Orchidaceae;Plantae
1733;7334611;Echeveria gibbiflora;Echeveria;Crassulaceae;Plantae
1734;3040252;Reseda lutea;Reseda;Resedaceae;Plantae
1735;2868390;Caladium bicolor;Caladium;Araceae;Plantae
1736;3033599;Clematis alpina;Clematis;Ranunculaceae;Plantae
1737;5354639;Cytisus villosus;Cytisus;Fabaceae;Plantae
1738;3981543;Berberis julianae;Berberis;Berberidaceae;Plantae
1739;5341170;Myosotis arvensis;Myosotis;Boraginaceae;Plantae
1740;7308294;Teucrium montanum;Teucrium;Lamiaceae;Plantae
1741;5299536;Tulipa sylvestris;Tulipa;Liliaceae;Plantae
1742;3105813;Sonchus arvensis;Sonchus;Asteraceae;Plantae
1743;3189883;Acer rubrum;Acer;Sapindaceae;Plantae
1744;5274951;Polypodium vulgare;Polypodium;Polypodiaceae;Plantae
1745;2766030;Pontederia cordata;Pontederia;Pontederiaceae;Plantae
1746;3768452;Acer griseum;Acer;Sapindaceae;Plantae
1747;8078464;Calendula arvensis;Calendula;Asteraceae;Plantae
1748;4930719;Euphorbia obesa;Euphorbia;Euphorbiaceae;Plantae
1749;3189828;Aesculus parviflora;Aesculus;Sapindaceae;Plantae
1750;3029912;Fragaria ananassa;Fragaria;Rosaceae;Plantae
1751;5341300;Galeopsis tetrahit;Galeopsis;Lamiaceae;Plantae
1752;2723371;Carex paniculata;Carex;Cyperaceae;Plantae
1753;2995149;Rubus phoenicolasius;Rubus;Rosaceae;Plantae
1754;3773061;Megaskepasma erythrochlamys;Megaskepasma;Acanthaceae;Plantae
1755;2874605;Trichosanthes cucumerina;Trichosanthes;Cucurbitaceae;Plantae
1756;6026416;Laserpitium gallicum;Laserpitium;Apiaceae;Plantae
1757;3069168;Euphorbia tithymaloides;Euphorbia;Euphorbiaceae;Plantae
1758;5375020;Arabis alpina;Arabis;Brassicaceae;Plantae
1759;2808565;Anacamptis morio;Anacamptis;Orchidaceae;Plantae
1760;2891147;Geranium sylvaticum;Geranium;Geraniaceae;Plantae
1761;3096622;Urospermum dalechampii;Urospermum;Asteraceae;Plantae
1762;3189813;Aesculus californica;Aesculus;Sapindaceae;Plantae
1763;5330001;Dracunculus vulgaris;Dracunculus;Araceae;Plantae
1764;3066022;Euphorbia bivonae;Euphorbia;Euphorbiaceae;Plantae
1765;7551339;Nuphar lutea;Nuphar;Nymphaeaceae;Plantae
1766;2650594;Asplenium adiantum-nigrum;Asplenium;Aspleniaceae;Plantae
1767;3026585;Spiraea alba;Spiraea;Rosaceae;Plantae
1768;5389461;Berardia lanuginosa;Berardia;Asteraceae;Plantae
1769;3107361;Senecio ovatus;Senecio;Asteraceae;Plantae
1770;2926995;Salvia verticillata;Salvia;Lamiaceae;Plantae
1771;8069406;Linum tenuifolium;Linum;Linaceae;Plantae
1772;7298716;Pandorea jasminoides;Pandorea;Bignoniaceae;Plantae
1773;2869345;Dieffenbachia seguine;Dieffenbachia;Araceae;Plantae
1774;2778358;Asphodelus tenuifolius;Asphodelus;Asphodelaceae;Plantae
1775;2755489;Dioscorea bulbifera;Dioscorea;Dioscoreaceae;Plantae
1776;5295044;Smilax aspera;Smilax;Smilacaceae;Plantae
1777;5660579;Pulmonaria affinis;Pulmonaria;Boraginaceae;Plantae
1778;2888439;Papaver somniferum;Papaver;Papaveraceae;Plantae
1779;5301979;Alpinia zerumbet;Alpinia;Zingiberaceae;Plantae
1780;2849356;Orchis laeta;Orchis;Orchidaceae;Plantae
1781;2957556;Senna didymobotrya;Senna;Fabaceae;Plantae
1782;2925901;Buglossoides arvensis;Buglossoides;Boraginaceae;Plantae
1783;8370958;Matricaria chamomilla;Matricaria;Asteraceae;Plantae
1784;3172206;Veronicastrum virginicum;Veronicastrum;Plantaginaceae;Plantae
1785;4116392;Melica uniflora;Melica;Poaceae;Plantae
1786;3036075;Hedera algeriensis;Hedera;Araliaceae;Plantae
1787;3085421;Dianthus barbatus;Dianthus;Caryophyllaceae;Plantae
1788;2793631;Ophrys fuciflora;Ophrys;Orchidaceae;Plantae
1789;8893030;Cenchrus longistylus;Cenchrus;Poaceae;Plantae
1790;2704234;Poa alpina;Poa;Poaceae;Plantae
1791;5581563;Griselinia littoralis;Griselinia;Griseliniaceae;Plantae
1792;2882753;Gaultheria procumbens;Gaultheria;Ericaceae;Plantae
1793;2889299;Bistorta vivipara;Bistorta;Polygonaceae;Plantae
1794;3084858;Malephora crocea;Malephora;Aizoaceae;Plantae
1795;3150083;Phagnalon sordidum;Phagnalon;Asteraceae;Plantae
1796;3082562;Couroupita guianensis;Couroupita;Lecythidaceae;Plantae
1797;2926884;Satureja montana;Satureja;Lamiaceae;Plantae
1798;2763095;Ravenala madagascariensis;Ravenala;Strelitziaceae;Plantae
1799;7679536;Sparganium erectum;Sparganium;Typhaceae;Plantae
1800;3170862;Scrophularia peregrina;Scrophularia;Scrophulariaceae;Plantae
1801;5832524;Primula vialii;Primula;Primulaceae;Plantae
1802;2779810;Haworthia cymbiformis;Haworthia;Asphodelaceae;Plantae
1803;3170305;Asclepias tuberosa;Asclepias;Apocynaceae;Plantae
1804;2718307;Bolboschoenus maritimus;Bolboschoenus;Cyperaceae;Plantae
1805;2925366;Clerodendrum trichotomum;Clerodendrum;Lamiaceae;Plantae
1806;6363434;Stellaria nemorum;Stellaria;Caryophyllaceae;Plantae
1807;5530881;Corydalis cava;Corydalis;Papaveraceae;Plantae
1808;6027089;Smyrnium perfoliatum;Smyrnium;Apiaceae;Plantae
1809;2810677;Dactylorhiza fuchsii;Dactylorhiza;Orchidaceae;Plantae
1810;3117401;Bellis sylvestris;Bellis;Asteraceae;Plantae
1811;7267358;Moehringia muscosa;Moehringia;Caryophyllaceae;Plantae
1812;5407273;Annona muricata;Annona;Annonaceae;Plantae
1813;7526486;Chrysosplenium oppositifolium;Chrysosplenium;Saxifragaceae;Plantae
1814;8179794;Dactylorhiza maculata;Dactylorhiza;Orchidaceae;Plantae
1815;2853796;Crinum asiaticum;Crinum;Amaryllidaceae;Plantae
1816;2793126;Ophrys tenthredinifera;Ophrys;Orchidaceae;Plantae
1817;8242995;Veronica urticifolia;Veronica;Plantaginaceae;Plantae
1818;9287107;Aloiampelos striatula;Aloiampelos;Asphodelaceae;Plantae
1819;2891783;Impatiens balfourii;Impatiens;Balsaminaceae;Plantae
1820;3133692;Homogyne alpina;Homogyne;Asteraceae;Plantae
1821;5298019;Iris versicolor;Iris;Iridaceae;Plantae
1822;5352221;Robinia hispida;Robinia;Fabaceae;Plantae
1823;5565668;Eremophila nivea;Eremophila;Scrophulariaceae;Plantae
1824;3040227;Populus nigra;Populus;Salicaceae;Plantae
1825;3084611;Mollugo verticillata;Mollugo;Molluginaceae;Plantae
1826;3176788;Eucalyptus pulverulenta;Eucalyptus;Myrtaceae;Plantae
1827;2765221;Tradescantia pallida;Tradescantia;Commelinaceae;Plantae
1828;3741446;Erinus alpinus;Erinus;Plantaginaceae;Plantae
1829;5341197;Lycopsis arvensis;Lycopsis;Boraginaceae;Plantae
1830;3093337;Picris hieracioides;Picris;Asteraceae;Plantae
1831;2715482;Cyperus eragrostis;Cyperus;Cyperaceae;Plantae
1832;3172657;Myoporum laetum;Myoporum;Scrophulariaceae;Plantae
1833;2787993;Pseudorchis albida;Pseudorchis;Orchidaceae;Plantae
1834;2710592;Trichophorum cespitosum;Trichophorum;Cyperaceae;Plantae
1835;2992543;Rubus laciniatus;Rubus;Rosaceae;Plantae
1836;5359260;Trifolium patens;Trifolium;Fabaceae;Plantae
1837;2985995;Hydrangea paniculata;Hydrangea;Hydrangeaceae;Plantae
1838;5341511;Menyanthes trifoliata;Menyanthes;Menyanthaceae;Plantae
1839;2888269;Pyrola rotundifolia;Pyrola;Ericaceae;Plantae
1840;5395475;Ligularia dentata;Ligularia;Asteraceae;Plantae
1841;3633831;Eryngium agavifolium;Eryngium;Apiaceae;Plantae
1842;3092576;Silphium perfoliatum;Silphium;Asteraceae;Plantae
1843;2874700;Tamarix ramosissima;Tamarix;Tamaricaceae;Plantae
1844;3105518;Andryala arenaria;Andryala;Asteraceae;Plantae
1845;3088310;Petasites japonicus;Petasites;Asteraceae;Plantae
1846;2650107;Azolla filiculoides;Azolla;Salviniaceae;Plantae
1847;3171941;Verbascum pulverulentum;Verbascum;Scrophulariaceae;Plantae
1848;2926881;Moluccella laevis;Moluccella;Lamiaceae;Plantae
1850;5414566;Calotropis procera;Calotropis;Apocynaceae;Plantae
1851;7733140;Bellardia viscosa;Bellardia;Orobanchaceae;Plantae
1852;2956176;Delonix regia;Delonix;Fabaceae;Plantae
1853;2718201;Scirpoides holoschoenus;Scirpoides;Cyperaceae;Plantae
1854;6109699;Phoenix dactylifera;Phoenix;Arecaceae;Plantae
1855;3045243;Noccaea rotundifolia;Noccaea;Brassicaceae;Plantae
1856;2683866;Chamaecyparis lawsoniana;Chamaecyparis;Cupressaceae;Plantae
1857;5334239;Lonicera sempervirens;Lonicera;Caprifoliaceae;Plantae
1858;8175495;Phuopsis stylosa;Phuopsis;Rubiaceae;Plantae
1859;7904530;Seseli tortuosum;Seseli;Apiaceae;Plantae
1860;7989044;Plantago crassifolia;Plantago;Plantaginaceae;Plantae
1861;3188724;Lagerstroemia speciosa;Lagerstroemia;Lythraceae;Plantae
1862;2888464;Papaver dubium;Papaver;Papaveraceae;Plantae
1863;3034002;Sassafras albidum;Sassafras;Lauraceae;Plantae
1864;7720911;Erodium corsicum;Erodium;Ledocarpaceae;Plantae
1865;2769796;Furcraea foetida;Furcraea;Asparagaceae;Plantae
1866;5392883;Echinops sphaerocephalus;Echinops;Asteraceae;Plantae
1867;3172001;Antirrhinum majus;Antirrhinum;Plantaginaceae;Plantae
1868;3127613;Centaurea paniculata;Centaurea;Asteraceae;Plantae
1869;2883007;Kalmia angustifolia;Kalmia;Ericaceae;Plantae
1870;3046851;Sisymbrium irio;Sisymbrium;Brassicaceae;Plantae
1871;3631293;Helosciadium nodiflorum;Helosciadium;Apiaceae;Plantae
1872;2792833;Ophrys bertolonii;Ophrys;Orchidaceae;Plantae
1873;2874672;Lagenaria siceraria;Lagenaria;Cucurbitaceae;Plantae
1874;2873745;Scindapsus pictus;Scindapsus;Araceae;Plantae
1875;7282091;Mammillaria vetula;Mammillaria;Cactaceae;Plantae
1876;6391194;Persicaria maculosa;Persicaria;Polygonaceae;Plantae
1877;7339396;Saxifraga rotundifolia;Saxifraga;Saxifragaceae;Plantae
1878;5350000;Securigera varia;Securigera;Fabaceae;Plantae
1879;2930222;Solanum americanum;Solanum;Solanaceae;Plantae
1880;2767389;Scilla lilio-hyacinthus;Scilla;Asparagaceae;Plantae
1881;2888866;Rheum rhaponticum;Rheum;Polygonaceae;Plantae
1882;3171697;Pedicularis verticillata;Pedicularis;Orobanchaceae;Plantae
1883;2975083;Vicia tetrasperma;Vicia;Fabaceae;Plantae
1884;7270220;Gentiana burseri;Gentiana;Gentianaceae;Plantae
1885;3575369;Marsdenia sinensis;Marsdenia;Apocynaceae;Plantae
1886;5298546;Iris domestica;Iris;Iridaceae;Plantae
1887;5330733;Orontium aquaticum;Orontium;Araceae;Plantae
1888;3122039;Leucanthemopsis alpina;Leucanthemopsis;Asteraceae;Plantae
1889;5572994;Ruellia simplex;Ruellia;Acanthaceae;Plantae
1890;3032653;Heuchera sanguinea;Heuchera;Saxifragaceae;Plantae
1891;6411747;Teucrium chamaedrys;Teucrium;Lamiaceae;Plantae
1892;3066139;Euphorbia canariensis;Euphorbia;Euphorbiaceae;Plantae
1893;7924597;Equisetum arvense;Equisetum;Equisetaceae;Plantae
1894;2687927;Equisetum hyemale;Equisetum;Equisetaceae;Plantae
1895;3108983;Senecio vulgaris;Senecio;Asteraceae;Plantae
1896;2881283;Quercus pubescens;Quercus;Fagaceae;Plantae
1897;3034902;Tordylium apulum;Tordylium;Apiaceae;Plantae
1898;3026402;Spiraea thunbergii;Spiraea;Rosaceae;Plantae
1899;5690504;Sedum caeruleum;Sedum;Crassulaceae;Plantae
1900;3129497;Baccharis pilularis;Baccharis;Asteraceae;Plantae
1901;3733128;Orobanche hederae;Orobanche;Orobanchaceae;Plantae
1902;3083504;Basella alba;Basella;Basellaceae;Plantae
1903;3032986;Diospyros virginiana;Diospyros;Ebenaceae;Plantae
1904;3103209;Gamochaeta purpurea;Gamochaeta;Asteraceae;Plantae
1905;2810155;Dactylorhiza majalis;Dactylorhiza;Orchidaceae;Plantae
1906;5356945;Lotus conjugatus;Lotus;Fabaceae;Plantae
1907;9609002;Pelargonium zonale;Pelargonium;Geraniaceae;Plantae
1908;3172492;Tecoma stans;Tecoma;Bignoniaceae;Plantae
1909;5341389;Leonurus cardiaca;Leonurus;Lamiaceae;Plantae
1910;3131229;Helichrysum luteoalbum;Helichrysum;Asteraceae;Plantae
1911;5356514;Lathyrus odoratus;Lathyrus;Fabaceae;Plantae
1912;2972983;Albizia julibrissin;Albizia;Fabaceae;Plantae
1913;5347761;Genista hispanica;Genista;Fabaceae;Plantae
1914;2855860;Allium schoenoprasum;Allium;Amaryllidaceae;Plantae
1915;3889108;Salvia rosmarinus;Salvia;Lamiaceae;Plantae
1916;3039194;Parthenocissus quinquefolia;Parthenocissus;Vitaceae;Plantae
1917;8307593;Exacum affine;Exacum;Gentianaceae;Plantae
1918;2959023;Sophora prostrata;Sophora;Fabaceae;Plantae
1919;3997490;Leucospermum cordifolium;Leucospermum;Proteaceae;Plantae
1920;2978730;Acacia longifolia;Acacia;Fabaceae;Plantae
1921;3158040;Asimina triloba;Asimina;Annonaceae;Plantae
1922;3152373;Malva neglecta;Malva;Malvaceae;Plantae
1923;2650827;Cyrtomium fortunei;Cyrtomium;Dryopteridaceae;Plantae
1924;3809829;Dianthus pavonius;Dianthus;Caryophyllaceae;Plantae
1925;3042086;Pseudoturritis turrita;Pseudoturritis;Brassicaceae;Plantae
1926;2650165;Botrychium lunaria;Botrychium;Ophioglossaceae;Plantae
1927;2706026;Miscanthus sinensis;Miscanthus;Poaceae;Plantae
1928;7277284;Ranunculus kuepferi;Ranunculus;Ranunculaceae;Plantae
1929;2687929;Equisetum sylvaticum;Equisetum;Equisetaceae;Plantae
1930;5373083;Salix herbacea;Salix;Salicaceae;Plantae
1931;5408087;Lobelia erinus;Lobelia;Campanulaceae;Plantae
1932;7270399;Gentiana pyrenaica;Gentiana;Gentianaceae;Plantae
1933;5361899;Ficus lyrata;Ficus;Moraceae;Plantae
1934;2975132;Vicia narbonensis;Vicia;Fabaceae;Plantae
1935;3140264;Cicerbita plumieri;Lactuca;Asteraceae;Plantae
1936;8417114;Rumex thyrsoides;Rumex;Polygonaceae;Plantae
1937;2952000;Ulex parviflorus;Ulex;Fabaceae;Plantae
1938;2781074;Hemerocallis fulva;Hemerocallis;Asphodelaceae;Plantae
1939;2946519;Clitoria ternatea;Clitoria;Fabaceae;Plantae
1940;5384931;Houttuynia cordata;Houttuynia;Saururaceae;Plantae
1941;5345014;Astragalus alpinus;Astragalus;Fabaceae;Plantae
1942;2986184;Ribes alpinum;Ribes;Grossulariaceae;Plantae
1943;5341183;Myosotis latifolia;Myosotis;Boraginaceae;Plantae
1944;5414935;Chelone glabra;Chelone;Plantaginaceae;Plantae
1945;3088282;Petasites pyrenaicus;Petasites;Asteraceae;Plantae
1946;2859976;Zephyranthes candida;Zephyranthes;Amaryllidaceae;Plantae
1947;7318939;Hydrangea anomala;Hydrangea;Hydrangeaceae;Plantae
1948;5285385;Pinus mugo;Pinus;Pinaceae;Plantae
1949;8114833;Anarrhinum bellidifolium;Anarrhinum;Plantaginaceae;Plantae
1950;3066965;Euphorbia lathyris;Euphorbia;Euphorbiaceae;Plantae
1951;2855356;Galanthus nivalis;Galanthus;Amaryllidaceae;Plantae
1952;5367397;Potentilla caulescens;Potentilla;Rosaceae;Plantae
1953;8144117;Sedum atratum;Sedum;Crassulaceae;Plantae
1954;7308731;Teucrium aureum;Teucrium;Lamiaceae;Plantae
1955;5420978;Clarkia amoena;Clarkia;Onagraceae;Plantae
1956;4189296;Peperomia argyreia;Peperomia;Piperaceae;Plantae
1957;2777537;Aloe arborescens;Aloe;Asphodelaceae;Plantae
1958;5329111;Sagittaria montevidensis;Sagittaria;Alismataceae;Plantae
1959;7426033;Brachychiton discolor;Brachychiton;Malvaceae;Plantae
1960;2717002;Eleocharis palustris;Eleocharis;Cyperaceae;Plantae
1961;3189843;Acer tataricum;Acer;Sapindaceae;Plantae
1962;2742454;Dietes bicolor;Dietes;Iridaceae;Plantae
1963;7308145;Teucrium pyrenaicum;Teucrium;Lamiaceae;Plantae
1964;2784401;Traunsteinera globosa;Traunsteinera;Orchidaceae;Plantae
1965;2769457;Maianthemum racemosum;Maianthemum;Asparagaceae;Plantae
1966;10214759;Eriolarynx australis;Eriolarynx;Solanaceae;Plantae
1967;4006551;Hottonia palustris;Hottonia;Primulaceae;Plantae
1968;3114238;Rudbeckia triloba;Rudbeckia;Asteraceae;Plantae
